timestamp,open,high,low,close,volume
1672700400000,11047.869,11063.169,11003.969,11005.449,0.5752
1672700700000,11005.499,11019.897,10992.049,10997.869,0.4928
1672701000000,10997.849,11001.287,10968.049,10969.849,0.4755
1672701300000,10969.939,10972.709,10957.469,10964.967,0.4629
1672701600000,10964.469,10970.689,10957.919,10963.199,0.4294
1672701900000,10963.329,10970.409,10960.539,10960.969,0.3685
1672702200000,10960.917,10963.097,10951.369,10956.489,0.348
1672702500000,10956.687,10959.909,10952.109,10958.669,0.314
1672702800000,10958.989,10964.089,10958.129,10960.599,0.294
1672703100000,10960.597,10962.509,10953.469,10956.689,0.3342
1672703400000,10956.687,10960.297,10954.659,10956.429,0.2412
1672703700000,10956.507,10967.299,10956.129,10966.019,0.3194
1672704000000,10966.107,10967.097,10958.499,10959.159,0.3435
1672704300000,10959.489,10962.167,10956.369,10956.629,0.2718
1672704600000,10956.647,10956.647,10926.969,10932.659,0.5747
1672704900000,10932.687,10939.297,10928.839,10937.699,0.4414
1672705200000,10937.709,10938.899,10932.119,10936.689,0.3421
1672705500000,10936.677,10937.597,10929.009,10930.959,0.3423
1672705800000,10931.189,10942.199,10930.469,10941.529,0.3153
1672706100000,10941.669,10944.789,10939.019,10939.859,0.2718
1672706400000,10939.827,10941.979,10931.629,10932.619,0.2427
1672706700000,10932.687,10937.977,10929.209,10931.689,0.3382
1672707000000,10932.019,10935.199,10916.209,10920.099,0.3216
1672707300000,10920.429,10923.857,10908.839,10910.667,0.4122
1672707600000,10910.529,10911.389,10886.089,10897.119,0.5409
1672707900000,10897.097,10897.189,10880.899,10887.929,0.5357
1672708200000,10888.439,10892.509,10881.599,10888.999,0.4362
1672708500000,10889.509,10894.657,10885.129,10888.169,0.4626
1672708800000,10888.399,10888.507,10867.969,10870.399,0.5164
1672709100000,10870.377,10873.099,10865.509,10872.099,0.466
1672709400000,10872.037,10876.519,10867.949,10873.509,0.5855
1672709700000,10873.699,10877.219,10869.819,10874.139,0.4577
1672710000000,10874.177,10886.689,10872.659,10886.119,0.4349
1672710300000,10886.167,10890.197,10880.649,10887.199,0.4329
1672710600000,10887.139,10887.399,10877.919,10885.989,0.4029
1672710900000,10885.917,10902.299,10883.359,10899.139,0.4607
1672711200000,10899.197,10902.099,10891.509,10900.989,0.3978
1672711500000,10901.149,10902.457,10895.489,10897.829,0.3356
1672711800000,10897.877,10906.089,10893.669,10894.609,0.3824
1672712100000,10895.099,10902.089,10889.489,10900.899,0.3682
1672712400000,10900.999,10907.289,10899.639,10906.409,0.3893
1672712700000,10906.619,10907.557,10902.419,10905.129,0.3199
1672713000000,10905.669,10910.599,10902.419,10908.919,0.3811
1672713300000,10908.947,10923.387,10907.919,10921.859,0.4367
1672713600000,10921.899,10928.287,10918.429,10927.139,0.4134
1672713900000,10927.899,10928.899,10921.049,10923.689,0.3749
1672714200000,10923.617,10929.209,10922.909,10924.289,0.3998
1672714500000,10924.027,10924.709,10919.649,10923.379,0.3063
1672714800000,10923.307,10927.189,10918.959,10924.899,0.3763
1672715100000,10924.657,10931.799,10923.409,10926.179,0.3898
1672715400000,10926.329,10933.587,10926.169,10928.569,0.3413
1672715700000,10929.069,10930.517,10925.509,10928.669,0.3119
1672716000000,10928.657,10935.199,10928.139,10930.589,0.3664
1672716300000,10930.797,10934.589,10929.609,10933.179,0.2958
1672716600000,10933.349,10942.787,10930.169,10942.389,0.3809
1672716900000,10942.419,10942.799,10936.169,10936.169,0.2769
1672717200000,10936.419,10941.689,10935.009,10938.659,0.2799
1672717500000,10939.109,10947.409,10939.039,10945.639,0.3445
1672717800000,10945.989,10946.669,10941.519,10946.607,0.3116
1672718100000,10946.699,10948.359,10944.149,10946.699,0.2519
1672718400000,10947.349,10950.879,10942.969,10944.119,0.2464
1672718700000,10944.157,10947.699,10937.619,10938.069,0.2827
1672719000000,10938.399,10942.099,10938.129,10941.369,0.2618
1672719300000,10941.699,10944.907,10940.159,10944.499,0.205
1672719600000,10944.447,10946.689,10943.069,10943.519,0.1961
1672719900000,10943.859,10946.909,10942.989,10945.449,0.1545
1672720200000,10945.509,10947.199,10943.469,10944.839,0.1585
1672720500000,10944.917,10948.099,10941.419,10945.549,0.1913
1672720800000,10945.537,10945.537,10940.979,10941.439,0.2009
1672721100000,10942.189,10942.887,10939.329,10940.579,0.1509
1672721400000,10941.099,10941.589,10937.969,10937.969,0.1384
1672721700000,10937.899,10939.199,10935.199,10935.699,0.1968
1672722000000,10935.999,10941.199,10935.539,10940.539,0.2173
1672722300000,10940.587,10942.697,10937.979,10939.029,0.2298
1672722600000,10939.189,10950.089,10938.959,10947.419,0.2713
1672722900000,10947.659,10954.369,10946.019,10946.629,0.249
1672723200000,10946.869,10951.699,10945.449,10946.879,0.2118
1672723500000,10946.907,10946.907,10941.319,10941.819,0.2475
1672723800000,10941.959,10947.149,10941.909,10945.529,0.2095
1672724100000,10945.659,10969.479,10944.179,10961.509,0.243
1672724400000,10961.567,10968.549,10956.919,10965.179,0.3347
1672724700000,10965.349,10970.599,10964.189,10964.859,0.3118
1672725000000,10964.899,10966.289,10960.819,10962.439,0.2351
1672725300000,10962.459,10966.289,10961.809,10963.869,0.2254
1672725600000,10963.827,10964.187,10956.009,10957.619,0.2532
1672725900000,10957.889,10961.499,10954.029,10960.589,0.2225
1672726200000,10960.479,10963.299,10958.119,10962.099,0.2163
1672726500000,10962.329,10967.409,10962.179,10966.909,0.2487
1672726800000,10967.017,10970.999,10963.339,10970.999,0.2387
1672727100000,10971.299,10977.417,10968.819,10974.699,0.2274
1672727400000,10974.559,10978.187,10972.939,10973.649,0.2736
1672727700000,10974.047,10974.697,10954.969,10955.709,0.3024
1672728000000,10955.907,10960.089,10950.909,10951.129,0.2529
1672728300000,10951.147,10953.599,10948.009,10950.649,0.2547
1672728600000,10951.369,10954.397,10950.379,10953.619,0.1966
1672728900000,10953.697,10965.099,10953.169,10964.889,0.2272
1672729200000,10964.559,10970.587,10954.179,10955.149,0.4261
1672729500000,10955.339,10955.339,10947.899,10951.339,0.3516
1672729800000,10950.449,10955.289,10948.949,10951.369,0.2764
1672730100000,10951.597,10957.489,10950.649,10955.679,0.2555
1672730400000,10955.657,10956.359,10949.449,10950.549,0.3077
1672730700000,10950.849,10962.507,10950.649,10961.659,0.3251
1672731000000,10961.859,10969.799,10959.669,10967.659,0.3016
1672731300000,10967.697,10969.219,10962.489,10965.019,0.3028
1672731600000,10965.209,10979.889,10962.869,10976.429,0.3356
1672731900000,10976.517,10983.789,10971.339,10976.997,0.3076
1672732200000,10976.949,10988.989,10972.979,10982.639,0.3097
1672732500000,10983.179,11001.179,10979.559,11000.389,0.3926
1672732800000,11000.317,11016.009,10997.519,11001.539,0.7463
1672733100000,11001.617,11007.287,10986.479,10990.959,0.6453
1672733400000,10991.059,10994.419,10978.919,10980.189,0.626
1672733700000,10980.389,10989.699,10978.139,10986.369,0.6155
1672734000000,10986.799,10992.199,10981.719,10989.549,0.554
1672734300000,10989.617,11001.287,10985.629,11000.189,0.5363
1672734600000,11000.959,11002.467,10993.609,11000.919,0.6003
1672734900000,11000.967,11032.209,10994.539,11024.369,0.6135
1672735200000,11024.519,11031.007,11018.879,11028.339,0.5319
1672735500000,11028.359,11042.989,11027.129,11039.109,0.521
1672735800000,11039.119,11046.187,11036.199,11041.719,0.4773
1672736100000,11041.697,11046.399,11035.149,11040.389,0.5126
1672736400000,11042.719,11063.599,11037.429,11061.599,0.679
1672736700000,11061.617,11062.907,11040.039,11047.919,0.6187
1672737000000,11048.319,11063.599,11047.429,11062.669,0.563
1672737300000,11062.917,11073.599,11052.419,11055.069,0.5777
1672737600000,11055.297,11072.207,11054.169,11068.509,0.465
1672737900000,11068.389,11072.789,11055.859,11060.619,0.434
1672738200000,11060.547,11070.789,11059.369,11068.389,0.4529
1672738500000,11068.409,11071.599,11061.939,11065.169,0.4457
1672738800000,11065.129,11077.419,11063.649,11070.019,0.4343
1672739100000,11070.559,11078.387,11069.119,11072.819,0.4138
1672739400000,11072.969,11079.699,11071.529,11072.649,0.4095
1672739700000,11072.897,11080.889,11068.419,11080.689,0.4041
1672740000000,11080.909,11084.299,11069.839,11070.829,0.3906
1672740300000,11070.979,11077.199,11061.459,11065.429,0.3611
1672740600000,11065.687,11067.399,11054.969,11056.219,0.4387
1672740900000,11056.419,11062.157,11049.879,11049.879,0.4817
1672741200000,11050.409,11053.077,11035.949,11044.159,0.4478
1672741500000,11043.549,11046.597,11040.339,11042.519,0.3707
1672741800000,11042.519,11050.579,11039.449,11048.669,0.362
1672742100000,11048.349,11052.149,11039.449,11048.349,0.3959
1672742400000,11048.879,11056.299,11047.179,11054.169,0.311
1672742700000,11054.389,11059.179,11052.669,11056.319,0.3286
1672743000000,11056.409,11060.789,11056.209,11060.789,0.2803
1672743300000,11060.609,11069.089,11055.879,11056.869,0.3062
1672743600000,11057.109,11062.409,11048.819,11057.399,0.3662
1672743900000,11057.589,11061.399,11049.509,11050.439,0.3329
1672744200000,11051.449,11051.699,11037.409,11039.687,0.3468
1672744500000,11039.519,11045.089,11035.459,11037.399,0.3314
1672744800000,11037.009,11045.099,11037.009,11038.849,0.3198
1672745100000,11038.917,11044.789,11038.419,11041.919,0.2991
1672745400000,11042.059,11046.389,11040.579,11041.939,0.319
1672745700000,11042.997,11045.899,11037.669,11040.599,0.2669
1672746000000,11040.629,11042.907,10981.839,10986.059,0.4976
1672746300000,10986.699,10992.589,10968.929,10983.349,0.5882
1672746600000,10983.587,10991.947,10978.069,10988.119,0.4972
1672746900000,10988.117,10998.119,10985.149,10992.129,0.4953
1672747200000,10992.137,10992.289,10966.409,10977.549,0.5617
1672747500000,10977.839,10987.409,10976.369,10980.109,0.4583
1672747800000,10980.097,10989.709,10974.169,10989.219,0.4375
1672748100000,10989.127,10997.419,10983.119,10995.919,0.475
