timestamp,open,high,low,close,volume
1420156800000,4251.029,4251.617,4251.029,4251.137,0.0007
1420157100000,4251.035,4252.094,4250.658,4250.658,0.0013
1420157400000,4250.817,4251.101,4250.369,4250.552,0.0008
1420157700000,4250.57,4250.62,4249.49,4249.612,0.0015
1420158000000,4249.885,4251.183,4249.885,4251.006,0.0011
1420158300000,4250.525,4251.506,4250.418,4251.506,0.0012
1420158600000,4251.301,4251.653,4250.705,4250.745,0.0004
1420158900000,4251.015,4251.258,4250.737,4251.139,0.0016
1420159200000,4251.352,4251.773,4251.023,4251.773,0.001
1420159500000,4251.54,4251.833,4251.504,4251.542,0.002
1420159800000,4251.316,4251.671,4250.915,4251.652,0.001
1420160100000,4251.436,4251.896,4251.432,4251.722,0.0005
1420160400000,4251.644,4252.055,4251.438,4252.055,0.0009
1420160700000,4252.28,4252.575,4252.25,4252.575,0.0005
1420161000000,4252.727,4252.896,4252.525,4252.773,0.0004
1420161300000,4252.933,4253.249,4252.649,4252.792,0.001
1420161600000,4253.062,4253.198,4252.545,4252.741,0.0019
1420161900000,4252.538,4255.141,4252.504,4254.925,0.0026
1420162200000,4255.069,4256.142,4255.047,4255.199,0.0019
1420162500000,4255.535,4255.747,4254.814,4255.508,0.0011
1420162800000,4255.685,4256.385,4255.509,4256.356,0.0016
1420163100000,4256.246,4256.288,4254.862,4255.044,0.0011
1420163400000,4255.25,4255.783,4255.028,4255.412,0.0028
1420163700000,4255.523,4255.691,4255.262,4255.356,0.0011
1420164000000,4255.29,4255.399,4254.738,4254.738,0.001
1420164300000,4254.782,4255.012,4254.541,4254.707,0.0008
1420164600000,4254.964,4255.868,4254.624,4255.868,0.0018
1420164900000,4256.065,4256.591,4255.521,4256.591,0.002
1420165200000,4256.674,4256.674,4255.874,4256.206,0.0014
1420165500000,4256.164,4256.216,4255.42,4255.42,0.0013
1420165800000,4255.531,4255.777,4255.004,4255.703,0.0011
1420166100000,4255.525,4256.108,4255.352,4256.108,0.0004
1420166400000,4256.026,4256.241,4255.643,4256.241,0.0016
1420166700000,4255.929,4256.79,4255.747,4256.79,0.0014
1420167000000,4256.752,4258.093,4256.66,4257.343,0.0022
1420167300000,4257.162,4257.365,4257.148,4257.331,0.0006
1420167600000,4257.633,4257.644,4257.105,4257.205,0.001
1420167900000,4257.175,4257.296,4256.715,4257.057,0.001
1420168200000,4256.84,4257.319,4256.701,4257.161,0.0008
1420168500000,4256.971,4257.229,4256.626,4256.626,0.0009
1420168800000,4256.517,4256.683,4255.925,4256.178,0.001
1420169100000,4255.913,4256.289,4255.627,4255.783,0.0014
1420169400000,4255.776,4255.803,4255.535,4255.621,0.0004
1420169700000,4255.753,4255.885,4255.269,4255.885,0.0006
1420170000000,4255.62,4255.62,4254.972,4255.32,0.0012
1420170300000,4255.505,4255.556,4255.215,4255.534,0.0005
1420170600000,4255.611,4255.611,4255.011,4255.104,0.0005
1420170900000,4254.917,4255.336,4254.917,4255.336,0.0002
1420171200000,4255.689,4255.695,4254.803,4255.068,0.0008
1420171500000,4255.046,4255.346,4254.898,4255.185,0.0005
1420171800000,4255.238,4255.572,4255.046,4255.572,0.0006
1420172400000,4255.735,4256.339,4255.735,4256.339,0.0003
1420172700000,4256.452,4257.492,4256.129,4257.492,0.0007
1420173000000,4257.364,4258.268,4257.149,4258.268,0.0014
1420173300000,4258.537,4258.811,4258.421,4258.66,0.0008
1420173600000,4258.438,4258.878,4258.385,4258.654,0.0014
1420173900000,4258.662,4258.826,4258.119,4258.18,0.0012
1420174200000,4258.006,4258.664,4258.002,4258.664,0.0008
1420174500000,4258.852,4258.852,4258.41,4258.617,0.0002
1420174800000,4258.756,4258.756,4258.662,4258.662,0.0002
1420175100000,4258.7,4259.05,4258.62,4258.894,0.0005
1420175400000,4259.033,4260.186,4259.007,4260.186,0.0011
1420175700000,4260.291,4260.594,4259.746,4260.05,0.0006
1420176000000,4259.895,4259.895,4259.268,4259.3,0.0008
1420176300000,4259.411,4259.693,4259.279,4259.648,0.0008
1420176600000,4259.214,4259.779,4258.722,4259.091,0.0011
1420176900000,4258.919,4258.919,4258.622,4258.669,0.0003
1420177200000,4258.69,4258.898,4258.35,4258.35,0.0005
1420177500000,4258.541,4258.704,4256.743,4257.268,0.0016
1420177800000,4257.205,4257.762,4256.908,4257.662,0.0008
1420178100000,4258.11,4258.11,4257.079,4257.324,0.001
1420178400000,4257.073,4257.073,4254.398,4255.636,0.0014
1420178700000,4255.734,4255.891,4255.645,4255.868,0.0006
1420179000000,4256.073,4256.073,4255.694,4256.057,0.0005
1420179300000,4255.846,4256.89,4255.744,4256.89,0.0006
1420179600000,4257.154,4257.774,4257.154,4257.743,0.001
1420179900000,4257.874,4258.342,4257.493,4257.696,0.0009
1420180200000,4257.824,4258.645,4257.69,4257.742,0.0015
1420180500000,4257.571,4258.151,4257.571,4258.038,0.0004
1420180800000,4258.186,4258.186,4257.694,4257.694,0.0002
1420181100000,4257.683,4257.7,4257.345,4257.579,0.0013
1420181400000,4257.686,4258.178,4257.249,4258.178,0.0005
1420181700000,4258.607,4260.362,4258.521,4260.262,0.0023
1420182000000,4260.276,4265.675,4260.276,4263.241,0.0086
1420182300000,4263.376,4263.376,4258.611,4259.073,0.0062
1420182600000,4259.151,4260.393,4257.781,4260.393,0.0035
1420182900000,4260.268,4261.394,4259.292,4259.58,0.0037
1420183200000,4259.571,4263.784,4259.571,4262.374,0.0053
1420183500000,4262.054,4262.849,4261.091,4261.588,0.0037
1420183800000,4261.674,4261.674,4260.069,4260.197,0.0038
1420184100000,4260.287,4260.383,4259.805,4260.294,0.0014
1420184400000,4260.14,4260.191,4257.576,4258.288,0.0027
1420184700000,4258.533,4259.273,4258.231,4258.231,0.0028
1420185000000,4258.163,4259.696,4257.879,4259.243,0.0033
1420185300000,4259.164,4262.097,4257.802,4260.886,0.0067
1420185600000,4261.585,4263.097,4258.504,4259.563,0.0201
1420185900000,4259.146,4262.246,4259.04,4261.861,0.0091
