timestamp,open,high,low,close,volume
1609714800000,12896.319,12906.189,12871.149,12877.909,1.6066
1609715100000,12877.867,12892.699,12876.619,12891.859,0.773
1609715400000,12892.229,12897.409,12889.859,12894.199,0.7946
1609715700000,12894.659,12896.469,12886.829,12887.159,0.5847
1609716000000,12887.409,12891.189,12881.429,12886.259,0.609
1609716300000,12886.389,12892.199,12886.239,12889.639,0.4194
1609716600000,12890.269,12891.509,12884.979,12887.209,0.4144
1609716900000,12886.959,12888.399,12876.279,12877.849,0.5127
1609717200000,12877.817,12881.639,12869.919,12875.379,0.5541
1609717500000,12875.709,12877.709,12862.929,12863.329,0.8251
1609717800000,12863.507,12866.499,12854.839,12861.879,0.6634
1609718100000,12861.877,12866.699,12857.109,12866.109,0.578
1609891200000,12803.009,12819.799,12801.819,12809.999,1.0305
1609891500000,12810.139,12813.089,12803.389,12803.909,0.6998
1609891800000,12803.969,12807.629,12801.309,12806.519,0.6839
1609892100000,12806.439,12816.399,12805.619,12815.909,0.5869
1609892400000,12815.599,12841.419,12815.599,12838.179,1.0917
1609892700000,12838.129,12842.999,12832.619,12834.919,0.8882
1609893000000,12837.679,12840.799,12831.629,12840.009,0.7485
1609893300000,12839.669,12845.699,12835.379,12843.959,0.766
1609893600000,12844.209,12849.879,12836.849,12849.519,1.0187
1609893900000,12849.587,12852.019,12837.979,12840.919,0.8467
1609894200000,12840.847,12841.577,12812.429,12822.399,1.2356
1609894500000,12822.409,12822.607,12772.049,12785.929,1.9256
1609894800000,12788.599,12791.899,12775.449,12784.969,1.517
1609895100000,12784.359,12799.909,12781.509,12798.189,1.0466
1609895400000,12798.439,12800.107,12786.429,12789.139,0.9773
1609895700000,12789.347,12790.589,12737.189,12744.159,1.9812
1609896000000,12744.339,12744.399,12698.419,12719.119,2.1831
1609896300000,12718.539,12720.589,12675.939,12694.619,1.893
1609896600000,12694.119,12715.879,12686.549,12711.689,1.4665
1609896900000,12711.627,12713.089,12690.629,12698.549,1.4862
1609897200000,12698.819,12720.919,12691.319,12708.379,1.2848
1609897500000,12707.929,12709.489,12683.319,12705.939,1.2614
1609897800000,12705.699,12725.719,12696.689,12724.569,1.1975
1609898100000,12724.599,12735.409,12721.129,12726.929,1.5723
1609898400000,12726.969,12746.199,12713.509,12739.319,1.6851
1609898700000,12739.399,12739.579,12716.189,12718.499,1.3068
1609899000000,12718.687,12725.609,12714.319,12717.049,1.1123
1609899300000,12717.169,12733.159,12701.349,12708.979,1.4335
1609899600000,12708.937,12709.399,12690.489,12702.609,1.273
1609899900000,12702.379,12719.059,12701.839,12713.099,1.1253
1609900200000,12712.919,12722.089,12700.059,12704.669,1.1476
1609900500000,12705.399,12713.709,12700.899,12710.489,0.8853
1609900800000,12710.909,12711.289,12685.199,12691.349,0.9295
1609901100000,12690.469,12696.179,12664.117,12672.179,1.2734
1609901400000,12671.679,12672.189,12641.179,12642.589,1.5329
1609901700000,12641.699,12657.469,12635.359,12653.579,1.4696
1609902000000,12653.149,12653.399,12628.459,12639.589,1.3674
1609902300000,12639.577,12657.409,12638.699,12653.029,1.0527
1609902600000,12652.579,12666.189,12651.849,12662.009,0.9386
1609902900000,12662.339,12666.599,12654.359,12662.939,0.8463
1609903200000,12662.909,12663.919,12644.539,12648.039,0.8934
1609903500000,12647.919,12657.099,12636.529,12636.969,0.9872
1609903800000,12637.169,12641.609,12615.019,12639.399,1.3519
1609904100000,12639.369,12641.369,12625.479,12626.339,0.8858
1609904400000,12626.409,12641.959,12612.409,12639.209,1.3246
1609904700000,12640.599,12645.109,12633.019,12635.409,0.9649
1609905000000,12635.379,12650.299,12633.919,12645.079,0.9531
1609905300000,12645.077,12646.599,12625.429,12630.859,0.8672
1609905600000,12630.847,12632.869,12601.599,12623.879,1.2408
1609905900000,12623.867,12634.639,12618.999,12628.039,0.8651
1609906200000,12628.017,12636.479,12625.649,12635.109,0.6794
1609906500000,12635.399,12645.439,12611.929,12618.929,0.9786
1609906800000,12617.119,12647.089,12602.299,12641.539,1.4222
1609907100000,12641.547,12656.299,12639.139,12653.519,1.0756
1609907400000,12653.519,12653.669,12630.839,12633.459,0.9491
1609907700000,12633.507,12644.399,12623.619,12628.489,0.6942
1609908000000,12628.577,12635.709,12601.799,12614.169,0.9679
1609908300000,12614.117,12620.359,12590.059,12598.389,0.9915
1609908600000,12598.059,12620.859,12585.949,12620.679,1.0957
1609908900000,12620.599,12621.899,12615.179,12620.519,0.6625
1609909200000,12620.579,12626.439,12609.479,12623.019,0.7651
1609909500000,12622.949,12626.509,12618.639,12625.299,0.5887
1609909800000,12624.829,12636.899,12623.809,12634.889,0.5994
1609910100000,12634.939,12646.989,12631.689,12636.309,0.7385
1609910400000,12636.529,12643.169,12631.649,12639.799,0.6369
1609910700000,12639.709,12642.699,12635.339,12637.919,0.5749
1609911000000,12637.927,12639.709,12635.379,12636.819,0.3761
1609911300000,12636.919,12639.569,12627.679,12636.589,0.4797
1609911600000,12636.839,12642.939,12631.679,12642.939,0.3827
1609911900000,12642.909,12643.139,12632.649,12632.959,0.3779
1609912200000,12633.007,12636.519,12611.849,12614.389,0.6614
1609912500000,12613.819,12625.509,12612.059,12619.349,0.7082
1609912800000,12619.519,12627.959,12614.539,12626.699,0.69
1609913100000,12626.639,12639.979,12622.549,12639.949,0.5713
1609913400000,12640.049,12649.109,12634.669,12648.069,0.7413
1609913700000,12648.879,12672.459,12646.999,12670.979,0.8579
1609914000000,12671.469,12674.569,12657.899,12662.419,0.7293
1609914300000,12662.369,12666.289,12659.869,12664.559,0.4967
1609914600000,12665.179,12668.409,12661.029,12667.689,0.5506
1609914900000,12667.789,12669.589,12663.679,12667.889,0.4382
1609915200000,12667.649,12674.209,12662.659,12663.079,0.5555
1609915500000,12663.209,12663.599,12634.149,12641.519,1.0124
