timestamp,open,high,low,close,volume
1735772400000,21070.242,21113.908,21048.187,21110.831,0.0756
1735772700000,21110.221,21114.409,21095.72,21102.21,0.0549
1735773000000,21101.754,21101.754,21091.353,21094.498,0.034
1735773300000,21094.399,21105.186,21087.354,21089.221,0.0317
1735773600000,21089.11,21097.519,21080.809,21091.864,0.0354
1735773900000,21092.199,21096.253,21085.653,21091.986,0.0307
1735774200000,21092.153,21098.953,21084.487,21085.176,0.035
1735774500000,21085.375,21086.209,21044.72,21062.687,0.0669
1735774800000,21062.498,21065.385,21053.308,21053.454,0.0424
1735775100000,21053.365,21056.631,21038.365,21046.599,0.0547
1735775400000,21046.899,21061.719,21045.431,21059.176,0.0414
1735775700000,21059.298,21063.131,21055.82,21060.72,0.0241
1735776000000,21060.82,21061.599,21019.976,21019.976,0.071
1735776300000,21019.843,21032.653,21017.143,21030.398,0.0629
1735776600000,21030.487,21030.851,20996.453,21006.019,0.0705
1735776900000,21007.298,21011.61,20915.776,20946.089,0.1131
1735777200000,20945.732,20950.22,20936.297,20949.721,0.0723
1735777500000,20948.408,20956.999,20927.864,20937.71,0.0701
1735777800000,20938.399,20969.399,20927.475,20965.164,0.0853
1735778100000,20965.443,20982.999,20955.497,20977.787,0.0659
1735778400000,20978.621,21011.797,20975.287,21010.621,0.0636
1735778700000,21011.242,21034.019,21009.231,21020.876,0.0791
1735779000000,21020.387,21037.242,21014.787,21032.632,0.0681
1735779300000,21032.331,21042.131,21020.331,21025.198,0.0631
1735779600000,21025.298,21070.699,21025.298,21057.209,0.1084
1735779900000,21056.919,21075.909,21052.664,21053.42,0.0816
1735780200000,21053.342,21070.209,21053.342,21067.697,0.0633
1735780500000,21068.12,21080.354,21061.921,21062.398,0.0763
1735780800000,21062.508,21090.642,21058.72,21088.221,0.0799
1735781100000,21089.398,21092.275,21076.319,21076.889,0.0631
1735781400000,21076.652,21084.776,21061.389,21063.821,0.0799
1735781700000,21063.932,21103.089,21057.319,21098.019,0.0913
1735782000000,21098.089,21099.898,21086.887,21093.353,0.0744
1735782300000,21092.831,21097.599,21080.754,21087.889,0.0682
1735782600000,21086.81,21107.153,21084.342,21103.387,0.0635
1735782900000,21102.954,21103.998,21081.908,21088.921,0.0541
1735783200000,21088.11,21093.699,21081.92,21089.286,0.0597
1735783500000,21089.519,21101.221,21085.864,21091.875,0.0559
1735783800000,21091.742,21097.951,21086.842,21089.753,0.0469
1735784100000,21089.697,21094.764,21082.009,21094.642,0.0501
1735784400000,21094.776,21103.008,21091.12,21093.989,0.0433
1735784700000,21093.653,21116.964,21091.809,21114.72,0.0606
1735785000000,21114.965,21115.387,21103.886,21108.486,0.0489
1735785300000,21108.287,21118.975,21103.419,21117.865,0.0532
1735785600000,21117.764,21125.298,21114.999,21121.453,0.0613
1735785900000,21121.265,21123.254,21118.742,21121.486,0.0492
1735786200000,21121.353,21126.498,21109.41,21109.889,0.061
1735786500000,21109.443,21119.599,21109.154,21116.232,0.0491
1735786800000,21115.675,21119.92,21107.787,21111.221,0.0492
1735787100000,21110.953,21113.621,21104.508,21109.232,0.0469
1735787400000,21109.71,21114.699,21104.92,21107.475,0.0436
1735787700000,21108.099,21115.399,21102.71,21114.897,0.046
1735788000000,21114.797,21124.997,21111.443,21122.742,0.0461
1735788300000,21120.821,21133.231,21118.464,21124.465,0.0597
1735788600000,21124.419,21127.743,21115.721,21119.187,0.0393
1735788900000,21119.31,21119.999,21111.31,21112.21,0.0378
1735789200000,21112.197,21113.099,21097.987,21099.821,0.0527
1735789500000,21100.319,21103.209,21088.999,21097.899,0.0622
1735789800000,21097.453,21107.398,21097.121,21105.809,0.0468
1735790100000,21105.897,21107.22,21097.775,21100.664,0.0382
1735790400000,21102.319,21111.375,21099.853,21102.321,0.0474
1735790700000,21102.643,21109.719,21094.832,21107.22,0.0469
1735791000000,21106.332,21108.509,21094.876,21097.498,0.0388
1735791300000,21096.876,21101.176,21091.842,21098.309,0.0385
1735791600000,21097.832,21100.998,21081.653,21089.876,0.056
1735791900000,21089.387,21099.689,21089.387,21098.432,0.0405
1735792200000,21098.675,21109.686,21096.997,21109.476,0.048
1735792500000,21109.419,21115.932,21108.475,21113.186,0.0445
1735792800000,21113.41,21121.899,21111.487,21119.854,0.0444
1735793100000,21119.743,21120.453,21112.61,21116.897,0.0335
1735793400000,21117.198,21129.165,21115.387,21122.943,0.041
1735793700000,21122.731,21124.265,21116.765,21118.389,0.0361
1735794000000,21118.81,21123.899,21115.286,21119.975,0.0477
1735794300000,21119.908,21124.786,21117.42,21117.497,0.0415
1735794600000,21117.765,21138.199,21117.375,21135.964,0.0518
1735794900000,21135.719,21148.309,21131.454,21144.443,0.0641
1735795200000,21144.253,21146.897,21139.998,21140.643,0.0507
1735795500000,21141.986,21144.297,21138.264,21143.787,0.0423
1735795800000,21143.398,21147.165,21134.819,21140.354,0.0441
1735796100000,21140.509,21153.899,21140.42,21147.331,0.0443
1735796400000,21146.987,21158.354,21146.742,21155.276,0.0505
1735796700000,21155.343,21167.389,21154.786,21167.389,0.0412
1735797000000,21167.62,21170.165,21159.943,21161.519,0.0445
1735797300000,21161.32,21167.498,21158.742,21164.487,0.0342
1735797600000,21164.675,21166.798,21156.787,21162.631,0.0441
1735797900000,21163.354,21166.986,21161.998,21163.221,0.0335
1735798200000,21165.219,21166.965,21158.31,21161.819,0.0364
1735798500000,21161.875,21176.209,21161.687,21175.798,0.0379
1735798800000,21175.887,21176.175,21168.342,21171.998,0.0363
1735799100000,21172.198,21172.899,21150.409,21157.765,0.0503
1735799400000,21157.82,21183.409,21155.353,21178.254,0.0576
1735799700000,21178.409,21179.82,21172.265,21176.297,0.0455
1735800000000,21175.932,21178.632,21173.931,21175.443,0.0329
1735800300000,21175.287,21184.421,21173.231,21177.686,0.0359
1735800600000,21178.287,21185.721,21173.432,21185.009,0.0371
1735800900000,21184.665,21189.999,21180.82,21183.189,0.0352
1735801200000,21183.253,21191.487,21177.675,21177.675,0.0613
1735801500000,21177.742,21186.319,21174.453,21182.232,0.0518
1735801800000,21182.175,21182.489,21172.687,21172.842,0.0392
1735802100000,21172.742,21175.464,21165.754,21172.643,0.0479
1735802400000,21172.453,21176.731,21167.331,21172.987,0.0476
1735802700000,21172.842,21176.61,21168.643,21175.954,0.0445
1735803000000,21175.753,21175.753,21154.754,21160.886,0.0585
1735803300000,21160.776,21169.389,21159.753,21164.231,0.0441
1735803600000,21164.164,21166.476,21151.153,21151.875,0.0435
1735803900000,21153.242,21153.242,21139.965,21148.143,0.0652
1735804200000,21147.81,21155.953,21145.976,21151.009,0.0503
1735804500000,21150.264,21159.676,21146.432,21151.442,0.0617
1735804800000,21151.697,21195.164,21148.131,21187.132,0.1205
1735805100000,21186.632,21203.61,21184.143,21200.498,0.1131
1735805400000,21199.989,21217.943,21191.008,21212.997,0.1052
1735805700000,21213.386,21215.32,21185.432,21200.464,0.0976
1735806000000,21200.932,21200.932,21176.687,21177.753,0.0892
1735806300000,21177.589,21177.589,21136.831,21140.875,0.1222
1735806600000,21141.198,21160.697,21112.41,21126.175,0.1278
