timestamp,open,high,low,close,volume
1577919600000,8749.99,8752.3,8746.07,8748.1,0.0751
1577919900000,8748.1,8754.11,8746.09,8754.11,0.0343
1577920200000,8754.22,8758.39,8754.06,8757.34,0.0589
1577920500000,8757.55,8759.21,8754.7,8757.86,0.0326
1577920800000,8757.82,8760,8756.07,8756.26,0.3835
1577921100000,8756.18,8759.69,8755.14,8758.89,0.352
1577921400000,8758.89,8759.29,8756.12,8756.38,0.3651
1577921700000,8756.38,8756.4,8752.86,8753.74,0.3507
1577922000000,8753.74,8754.89,8752.2,8752.7,0.3607
1577922300000,8752.75,8755.63,8752.67,8755.12,0.2423
1577922600000,8755.12,8755.12,8752.12,8752.7,0.1763
1577922900000,8752.7,8753.7,8752.16,8752.7,0.1619
1577923200000,8752.7,8754.52,8751.63,8751.87,0.2886
1577923500000,8751.87,8752.68,8751.41,8752.15,0.1752
1577923800000,8752.36,8753.4,8752.11,8752.17,0.1872
1577924100000,8752.17,8753.9,8751.21,8753.72,0.1989
1577924400000,8753.72,8754,8752.8,8752.9,0.1267
1577924700000,8752.78,8754.37,8752.78,8754.16,0.1731
1577925000000,8754.16,8755.64,8753.86,8755.25,0.1792
1577925300000,8755.25,8755.89,8755.14,8755.31,0.0885
1577925600000,8755.31,8758.6,8755.31,8757.82,0.1417
1577925900000,8757.7,8758.9,8757.12,8758.66,0.1444
1577926200000,8758.66,8759.39,8758.14,8758.18,0.1183
1577926500000,8757.85,8758.3,8756.88,8758.21,0.1318
1577926800000,8758.21,8762.52,8757.9,8762.38,0.4582
1577927100000,8762.38,8763.39,8760.02,8761.22,0.3846
1577927400000,8761.16,8761.23,8759.13,8759.15,0.2625
1577927700000,8759.26,8759.33,8751.41,8752.2,0.6908
1577928000000,8752.36,8753.79,8748.77,8753.4,0.6521
1577928300000,8753.4,8754.2,8751.88,8752.37,0.4988
1577928600000,8752.37,8755.3,8751.87,8752.21,0.606
1577928900000,8752.21,8757.21,8752.11,8755.33,0.7136
1577929200000,8755.33,8756.18,8754.62,8754.68,0.3858
1577929500000,8754.68,8756.21,8754.57,8756.21,0.4455
1577929800000,8756.35,8756.66,8753.82,8756.2,0.449
1577930100000,8756.72,8758.17,8755.12,8758.17,0.3749
1577930400000,8758.17,8762.31,8756.54,8762.08,0.5349
1577930700000,8761.82,8762.31,8759.37,8760.55,0.4152
1577931000000,8760.55,8761.8,8760.26,8760.63,0.344
1577931300000,8760.63,8761.64,8759.02,8759.13,0.3473
1577931600000,8759.13,8760.89,8758.86,8760.35,0.2765
1577931900000,8760.6,8761.3,8759.82,8760.99,0.2552
1577932200000,8760.84,8762.42,8760.39,8762.33,0.2704
1577932500000,8762.33,8763.29,8762.12,8762.63,0.1516
1577932800000,8762.75,8763.19,8760.91,8761.33,0.2392
1577933100000,8761.33,8762.24,8760.36,8761.19,0.1495
1577933400000,8761.27,8762.59,8761.17,8762.31,0.1705
1577933700000,8762.31,8762.4,8761.11,8761.63,0.1351
1577934000000,8761.63,8762.92,8761.62,8762.71,0.1162
1577934300000,8762.71,8763.39,8762.14,8762.77,0.1429
1577934600000,8762.81,8764.72,8762.81,8763.66,0.13
1577934900000,8763.66,8765.74,8763.55,8765.62,0.1314
1577935200000,8765.88,8766.16,8764.86,8765.75,0.1393
1577935500000,8765.66,8766.21,8764.84,8765.12,0.1142
1577935800000,8765.12,8766.1,8765.03,8765.88,0.0964
1577936100000,8765.88,8767.9,8765.88,8766.7,0.1197
1577936400000,8766.87,8767.89,8766.35,8767.21,0.1355
1577936700000,8767.21,8767.21,8765.81,8766.4,0.1372
1577937000000,8766.4,8768.4,8766.35,8768.21,0.1065
1577937300000,8768.21,8768.21,8767.18,8767.39,0.116
1577937600000,8767.39,8767.39,8766.63,8766.71,0.0506
1577937900000,8766.71,8766.91,8766.33,8766.91,0.0556
1577938200000,8766.67,8766.67,8765.12,8765.67,0.0658
1577938500000,8765.67,8765.91,8764.89,8765.14,0.0358
1577938800000,8765.14,8765.4,8764.64,8764.67,0.0371
1577939100000,8764.67,8765.4,8764.67,8765.4,0.0269
1577939400000,8765.35,8765.87,8765.22,8765.87,0.0297
1577939700000,8765.87,8766.29,8765.77,8765.89,0.0159
1577940000000,8765.89,8766.04,8764.83,8765.85,0.0506
1577940300000,8765.71,8765.71,8764.83,8765.02,0.0447
1577940600000,8765.15,8765.4,8763.38,8763.65,0.1103
1577940900000,8763.81,8764.39,8763.38,8764.17,0.0749
1577941200000,8764.17,8764.61,8763.51,8764.02,0.0845
1577941500000,8763.89,8764.08,8762.42,8762.42,0.0931
1577941800000,8762.42,8763.15,8761.85,8761.91,0.1325
1577942100000,8761.91,8762.79,8760.88,8761.39,0.1827
1577942400000,8761.39,8761.5,8760.85,8761.18,0.1227
1577942700000,8761.18,8761.18,8760.31,8760.59,0.1006
1577943000000,8760.59,8761.08,8759.82,8760.38,0.1351
1577943300000,8760.38,8762.55,8760.37,8762.41,0.1151
1577943600000,8762.15,8764.39,8762.14,8763.9,0.1254
1577943900000,8763.68,8763.89,8762.39,8763.35,0.0937
1577944200000,8763.35,8764.42,8763.35,8763.9,0.1701
1577944500000,8763.9,8765.71,8763.53,8765.23,0.098
1577944800000,8765.23,8766.04,8762.81,8763.8,0.1891
1577945100000,8763.62,8764.68,8763.12,8763.12,0.2161
1577945400000,8763.12,8763.72,8761.33,8761.62,0.1628
1577945700000,8761.79,8763.5,8761.32,8763.24,0.1831
1577946000000,8763.59,8764.6,8762.31,8764.4,0.1338
1577946300000,8764.4,8764.55,8762.61,8762.66,0.2097
1577946600000,8762.66,8763.5,8762.22,8762.81,0.1532
