timestamp,open,high,low,close,volume
1514876700000,6411.369,6411.47,6410.47,6411.07,0.0069
1514877000000,6410.97,6411.369,6410.569,6411.069,0.0064
1514877300000,6411.17,6411.17,6409.869,6410.069,0.0053
1514877600000,6410.169,6410.97,6409.869,6409.97,0.0066
1514877900000,6409.67,6409.67,6407.669,6407.869,0.0044
1514878200000,6407.57,6407.669,6405.869,6406.569,0.0116
1514878500000,6406.67,6407.469,6406.569,6407.469,0.006
1514878800000,6407.169,6408.169,6407.169,6407.67,0.0039
1514879100000,6407.47,6407.57,6406.07,6406.169,0.0034
1514879400000,6406.07,6406.469,6405.37,6405.669,0.0051
1514879700000,6405.87,6406.37,6405.369,6406.069,0.0055
1514880000000,6405.869,6405.869,6403.87,6404.369,0.0212
1514880300000,6404.17,6404.669,6403.169,6404.369,0.0201
1514880600000,6404.169,6404.669,6403.469,6403.469,0.0208
1514880900000,6403.369,6404.07,6401.469,6401.67,0.0127
1514881200000,6401.67,6402.169,6400.469,6401.069,0.0134
1514881500000,6401.17,6401.17,6396.169,6396.47,0.0254
1514881800000,6396.569,6396.57,6394.099,6394.17,0.0209
1514882100000,6394.069,6397.069,6392.869,6396.07,0.0217
1514882400000,6395.97,6395.97,6394.869,6395.069,0.0131
1514882700000,6395.37,6397.069,6394.67,6396.07,0.0148
1514883000000,6396.369,6396.67,6395.869,6396.37,0.0113
1514883300000,6396.47,6399.97,6395.67,6398.969,0.0127
1514883600000,6399.069,6399.37,6395.569,6395.969,0.0205
1514883900000,6396.069,6397.969,6395.469,6395.87,0.012
1514884200000,6395.67,6397.169,6395.569,6396.97,0.0086
1514884500000,6397.069,6398.17,6396.07,6396.37,0.0105
1514884800000,6396.469,6396.669,6395.369,6396.37,0.0125
1514885100000,6396.169,6398.169,6395.669,6398.169,0.0081
1514885400000,6398.069,6398.669,6392.869,6394.469,0.0195
1514885700000,6394.569,6395.67,6391.169,6391.37,0.0135
1514886000000,6391.369,6394.47,6391.369,6393.97,0.0136
1514886300000,6393.87,6393.969,6392.569,6392.669,0.0107
1514886600000,6392.87,6393.569,6391.569,6392.069,0.0213
1514886900000,6392.17,6392.669,6389.169,6389.869,0.0251
1514887200000,6389.97,6398.169,6389.669,6396.569,0.0217
1514887500000,6396.47,6397.47,6393.37,6395.569,0.0156
1514887800000,6395.47,6396.57,6394.369,6396.069,0.0138
1514888100000,6396.169,6398.269,6394.47,6396.969,0.0117
1514888400000,6396.869,6399.07,6395.37,6398.97,0.012
1514888700000,6399.07,6400.969,6398.77,6399.169,0.0122
1514889000000,6399.37,6399.67,6396.069,6396.869,0.0151
1514889300000,6396.97,6398.47,6396.07,6396.369,0.009
1514889600000,6396.269,6398.269,6396.069,6398.07,0.0058
1514889900000,6397.97,6398.269,6396.969,6397.469,0.0075
1514890200000,6397.57,6399.469,6397.37,6398.97,0.0113
1514890500000,6399.07,6399.27,6397.769,6399.269,0.0133
1514890800000,6399.07,6402.069,6399.07,6401.069,0.0116
1514891100000,6400.97,6406.07,6400.669,6404.969,0.0108
1514891400000,6404.77,6405.269,6404.369,6404.469,0.0038
1514891700000,6404.57,6405.069,6401.969,6402.869,0.007
1514892000000,6402.47,6405.77,6402.47,6405.57,0.0084
1514892300000,6405.37,6405.869,6404.269,6404.369,0.0071
1514892600000,6404.47,6404.47,6402.17,6403.47,0.0052
1514892900000,6403.67,6405.469,6403.57,6405.17,0.0052
1514893200000,6404.969,6407.97,6404.969,6407.569,0.0087
1514893500000,6407.469,6407.87,6406.569,6406.669,0.0061
1514893800000,6406.57,6407.67,6405.97,6407.67,0.0069
1514894100000,6407.37,6407.67,6406.169,6406.47,0.0044
1514894400000,6406.87,6409.77,6406.869,6409.07,0.0159
1514894700000,6409.469,6409.47,6408.269,6408.969,0.0061
1514895000000,6408.97,6411.97,6408.369,6411.369,0.0101
1514895300000,6411.469,6412.27,6410.569,6412.269,0.0086
1514895600000,6412.069,6416.47,6412.069,6416.069,0.006
1514895900000,6415.969,6425.07,6415.67,6423.869,0.013
1514896200000,6423.669,6426.47,6422.469,6422.769,0.0083
1514896500000,6422.469,6427.77,6422.069,6425.969,0.0126
1514896800000,6425.869,6426.07,6423.069,6423.47,0.01
1514897100000,6423.869,6424.27,6419.869,6420.369,0.0092
1514897400000,6420.47,6420.47,6419.869,6419.97,0.0022
1514897700000,6419.869,6425.47,6418.969,6425.269,0.0107
1514898000000,6425.069,6426.069,6422.869,6423.269,0.0098
1514898300000,6423.069,6423.37,6422.069,6422.469,0.0064
1514898600000,6422.069,6424.569,6422.069,6423.969,0.0065
1514898900000,6423.87,6424.57,6423.069,6424.469,0.0065
1514899200000,6424.569,6428.87,6424.569,6425.07,0.0131
1514899500000,6425.269,6427.069,6425.069,6426.57,0.0101
1514899800000,6426.87,6426.97,6425.369,6426.37,0.0095
1514900100000,6426.17,6426.17,6423.669,6424.17,0.0061
1514900400000,6423.87,6425.67,6423.669,6424.97,0.0077
1514900700000,6425.07,6427.569,6425.07,6426.469,0.0094
1514901000000,6426.57,6429.069,6426.469,6426.869,0.0181
1514901300000,6426.669,6428.369,6422.669,6422.67,0.0194
1514901600000,6422.869,6427.17,6422.37,6423.669,0.0225
1514901900000,6423.97,6428.47,6423.97,6428.169,0.0194
1514902200000,6428.07,6428.17,6426.469,6427.17,0.0139
1514902500000,6427.37,6428.37,6426.369,6427.969,0.0105
1514902800000,6428.07,6430.469,6427.65,6430.469,0.0181
1514903100000,6430.37,6434.67,6430.37,6431.569,0.0316
1514903400000,6431.869,6436.27,6417.869,6421.57,0.1438
1514903700000,6422.069,6439.799,6419.469,6439.469,0.1474
1514904000000,6439.569,6454.069,6439.569,6451.67,0.0958
1514904300000,6451.469,6462.07,6451.469,6460.069,0.1404
1514904600000,6459.57,6466.299,6459.57,6463.669,0.1209
1514904900000,6463.87,6473.57,6457.169,6472.37,0.116
1514905200000,6472.269,6476.969,6471.569,6473.87,0.1122
1514905500000,6473.8,6475.87,6472.069,6474.569,0.0727
1514905800000,6474.549,6475.27,6472.57,6473.299,0.0451
1514906100000,6473.37,6478.069,6473.369,6477.47,0.0645
1514906400000,6477.37,6479.57,6476.069,6478.299,0.065
1514906700000,6478.369,6488.47,6478.369,6487.299,0.0889
1514907000000,6487.069,6489.37,6484.57,6486.37,0.0615
1514907300000,6486.469,6487.869,6478.37,6482.469,0.0526
1514907600000,6482.369,6486.77,6482.369,6486.069,0.0343
1514907900000,6486.37,6488.37,6485.469,6488.37,0.0251
1514908200000,6488.069,6490.169,6486.669,6489.869,0.0235
1514908500000,6490.169,6492.169,6490.069,6491.969,0.02
1514908800000,6491.869,6493.669,6491.169,6491.87,0.0169
1514909100000,6491.669,6492.37,6491.369,6491.87,0.0168
1514909400000,6491.97,6494.97,6491.369,6494.97,0.0179
1514909700000,6494.869,6500.069,6494.869,6497.67,0.0303
1514910000000,6497.569,6497.569,6490.37,6492.67,0.045
1514910300000,6492.57,6495.069,6491.969,6493.669,0.0372
1514910600000,6493.569,6495.97,6492.969,6493.569,0.0317
1514910900000,6493.469,6494.57,6491.569,6493.57,0.0235
1514911200000,6493.37,6493.37,6489.069,6491.969,0.0333
1514911500000,6492.069,6495.07,6490.369,6494.97,0.0296
1514911800000,6494.869,6494.969,6493.469,6494.67,0.0218
1514912100000,6494.87,6495.069,6491.569,6492.199,0.0264
1514912400000,6492.17,6493.869,6491.2,6493.869,0.0196
1514912700000,6493.97,6494.67,6493.069,6494.369,0.0224
1514913000000,6494.57,6495.07,6493.669,6494.569,0.0133
1514913300000,6494.369,6495.669,6492.87,6493.369,0.0244
1514913600000,6493.57,6495.069,6492.869,6493.97,0.0208
1514913900000,6494.07,6494.369,6491.869,6492.57,0.0176
1514914200000,6492.869,6492.869,6491.369,6491.7,0.0091
1514914500000,6491.869,6492.37,6488.969,6489.97,0.0169
1514914800000,6489.87,6490.97,6489.369,6490.57,0.0175
1514915100000,6490.37,6491.169,6490.069,6490.699,0.0125
1514915400000,6490.87,6491.469,6489.469,6489.57,0.0204
1514915700000,6489.669,6491.369,6488.949,6491.2,0.0168
1514916000000,6491.369,6494.07,6491.07,6493.47,0.0207
1514916300000,6493.569,6495.369,6493.07,6495.07,0.0169
1514916600000,6495.17,6496.064,6494.069,6494.469,0.0159
1514916900000,6494.369,6494.869,6490.669,6492.669,0.0326
1514917200000,6492.97,6496.869,6492.669,6495.869,0.0172
1514917500000,6495.669,6497.569,6495.369,6496.969,0.0182
1514917800000,6497.07,6497.969,6495.669,6496.87,0.013
1514918100000,6496.699,6499.07,6496.369,6498.869,0.0196
1514918400000,6498.87,6499.7,6498.369,6499.07,0.0188
1514918700000,6499.17,6499.869,6498.569,6499.369,0.0105
1514919000000,6499.569,6499.569,6497.17,6497.669,0.0129
1514919300000,6497.87,6499.87,6496.369,6499.37,0.0216
1514919600000,6499.569,6507.37,6498.97,6506.069,0.0298
1514919900000,6505.97,6506.869,6504.369,6504.57,0.0224
1514920200000,6504.669,6507.069,6503.87,6506.169,0.0281
1514920500000,6506.199,6506.57,6504.869,6506.07,0.0164
1514920800000,6506.2,6506.57,6503.87,6504.969,0.0248
1514921100000,6504.87,6505.569,6504.069,6504.699,0.0243
1514921400000,6504.87,6505.57,6504.169,6505.569,0.0164
1514921700000,6505.469,6505.57,6504.37,6504.969,0.0201
1514922000000,6504.97,6507.969,6504.699,6505.669,0.019
1514922300000,6505.57,6506.369,6504.97,6505.169,0.0155
1514922600000,6505.37,6506.37,6504.569,6505.069,0.017
1514922900000,6505.169,6505.469,6503.369,6505.369,0.0186
1514923200000,6505.2,6506.67,6503.869,6506.199,0.0205
1514923500000,6506.169,6506.369,6504.17,6505.07,0.0222
1514923800000,6504.97,6506.37,6504.869,6505.17,0.0162
1514924100000,6505.07,6505.87,6504.369,6505.069,0.0173
1514924400000,6504.97,6505.869,6504.37,6505.57,0.0144
1514924700000,6505.47,6507.369,6504.07,6507.069,0.0259
1514925000000,6507.07,6507.569,6505.569,6506.07,0.0208
1514925300000,6505.97,6507.869,6503.969,6507.67,0.0369
1514925600000,6507.869,6509.87,6506.869,6509.67,0.0396
1514925900000,6509.57,6512.169,6508.169,6511.669,0.0493
1514926200000,6513.569,6514.57,6511.869,6511.97,0.0363
1514926500000,6511.669,6513.169,6509.569,6512.369,0.0562
1514963100000,6514.97,6515.899,6514.87,6515.4,0.0061
1514963400000,6515.399,6515.899,6515.2,6515.899,0.0027
1514963700000,6515.649,6515.65,6515.149,6515.17,0.0032
1514964000000,6515.149,6515.65,6514.899,6515.469,0.0018
1514964300000,6515.4,6515.899,6515.169,6515.899,0.0036
1514964600000,6515.969,6516.149,6515.469,6515.65,0.0026
1514964900000,6515.65,6516.15,6514.47,6515.4,0.016
1514965200000,6515.169,6515.65,6514.97,6515.399,0.007
1514965500000,6515.399,6516.15,6514.669,6515.149,0.0062
1514965800000,6515.15,6515.969,6514.37,6515.969,0.0035
1514966100000,6515.899,6517.169,6514.47,6517.149,0.0097
1514966400000,6517.17,6518.4,6514.369,6515.169,0.0217
1514966700000,6515.07,6518.149,6515.069,6518.149,0.0227
1514967000000,6518.169,6518.4,6515.669,6516.65,0.0255
1514967300000,6516.75,6518.649,6516.669,6517.469,0.023
1514967600000,6517.569,6519.899,6517.569,6518.399,0.0199
1514967900000,6518.47,6519.4,6518.369,6518.399,0.0165
1514968200000,6518.37,6518.9,6517.869,6518.4,0.0203
1514968500000,6518.17,6518.17,6516.569,6517.499,0.016
1514968800000,6517.47,6519.669,6517.169,6518.67,0.0138
1514969100000,6518.67,6518.67,6516.67,6518.15,0.0107
1514969400000,6518.15,6519.869,6517.969,6518.17,0.0125
1514969700000,6517.969,6519.65,6517.969,6519.4,0.006
1514970000000,6519.07,6519.37,6518.87,6518.97,0.0064
1514970300000,6519.149,6520.9,6518.969,6520.87,0.0146
1514970600000,6520.669,6520.9,6520.469,6520.65,0.0148
1514970900000,6520.47,6520.65,6519.169,6520.15,0.0092
1514971200000,6519.869,6520.15,6518.67,6518.869,0.0131
1514971500000,6518.669,6519.5,6517.169,6519.4,0.0207
1514971800000,6519.4,6519.649,6517.569,6518.399,0.0212
1514972100000,6518.47,6520.15,6517.569,6519.969,0.0278
1514972400000,6519.87,6522.649,6519.469,6522.399,0.0186
1514972700000,6522.269,6522.9,6520.5,6520.97,0.0116
1514973000000,6521,6521.669,6519.369,6521.669,0.017
1514973300000,6521.899,6521.9,6519.869,6520.399,0.0235
1514973600000,6520.899,6521.17,6519.969,6520.149,0.0101
1514973900000,6520.149,6520.15,6518.469,6518.65,0.0231
1514974200000,6518.569,6518.9,6517.669,6517.87,0.0194
1514974500000,6517.87,6519.15,6517.369,6518.969,0.0122
1514974800000,6518.9,6519.4,6518.569,6518.65,0.0103
1514975100000,6518.9,6520,6518.569,6519.17,0.0156
1514975400000,6519.15,6519.65,6517.669,6517.9,0.0203
1514975700000,6517.969,6518.65,6517.4,6518.399,0.0225
1514976000000,6518.47,6519.47,6518.17,6518.65,0.016
1514976300000,6518.67,6519.249,6518.169,6518.169,0.0077
1514976600000,6518.17,6519.469,6517.869,6519.469,0.0062
1514976900000,6519.549,6520.469,6519.3,6519.869,0.0094
1514977200000,6519.67,6520.369,6519.67,6519.8,0.0069
1514977500000,6519.67,6520.299,6519.47,6520.049,0.0055
1514977800000,6520.069,6521.07,6520.069,6521.05,0.0061
1514978100000,6521.069,6521.37,6519.87,6519.97,0.0086
1514978400000,6520.049,6521.069,6519.969,6521.069,0.0073
1514978700000,6520.67,6520.97,6519.57,6519.57,0.0056
1514979000000,6519.669,6520.37,6519.069,6520.069,0.0114
1514979300000,6520.05,6520.069,6519.369,6519.55,0.0025
1514979600000,6519.67,6520.17,6519.069,6519.969,0.0101
1514979900000,6519.569,6519.569,6518.87,6518.87,0.0027
1514980200000,6518.87,6518.969,6518.469,6518.869,0.0034
1514980500000,6518.969,6519.069,6518.37,6518.37,0.0031
1514980800000,6518.3,6519.3,6517.97,6518.869,0.0083
1514981100000,6518.799,6519.049,6515.67,6517.299,0.0135
1514981400000,6517.17,6517.37,6516.869,6517.37,0.0065
1514981700000,6517.469,6517.549,6515.969,6516.3,0.0044
1514982000000,6516.169,6516.3,6514.77,6514.77,0.0056
1514982300000,6514.569,6515.87,6514.569,6514.769,0.0052
1514982600000,6514.469,6514.769,6514.069,6514.37,0.0016
1514982900000,6514.299,6515.37,6514.07,6515.369,0.0077
1514983200000,6515.3,6515.37,6514.669,6515.069,0.0062
1514983500000,6515.57,6515.57,6514.07,6514.369,0.0059
1514983800000,6514.469,6515.869,6514.469,6515.369,0.0068
