timestamp,open,high,low,close,volume
1546383600000,6334.159,6356.67,6330.06,6351.859,0.9366
1546383900000,6351.859,6355.06,6348.769,6351.659,0.3613
1546384200000,6351.659,6358.57,6349.36,6354.86,0.3942
1546384500000,6355.059,6355.36,6352.06,6353.269,0.2182
1546384800000,6353.269,6359.16,6352.86,6358.87,0.4002
1546385100000,6358.869,6360.759,6358.06,6358.66,0.2369
1546385400000,6358.66,6364.77,6358.559,6363.169,0.3866
1546385700000,6363.259,6363.26,6362.259,6362.259,0.1579
1546386000000,6362.57,6362.67,6361.16,6361.26,0.1438
1546386300000,6361.559,6364.27,6361.07,6362.07,0.1639
1546386600000,6362.07,6362.66,6361.059,6361.06,0.1132
1546386900000,6361.26,6361.77,6357.66,6358.16,0.2033
1546387200000,6358.16,6359.27,6357.76,6358.27,0.1438
1546387500000,6358.27,6363.07,6355.37,6361.76,0.3337
1546387800000,6361.87,6362.07,6358.559,6359.36,0.2287
1546388100000,6359.57,6363.159,6358.76,6362.06,0.2936
1546388400000,6362.769,6363.269,6361.259,6361.369,0.231
1546388700000,6361.67,6365.769,6361.67,6362.76,0.3138
1546389000000,6362.76,6369.77,6362.669,6364.569,0.3113
1546389300000,6365.569,6366.869,6362.36,6363.36,0.3285
1546389600000,6363.359,6364.66,6362.06,6362.269,0.222
1546389900000,6362.269,6364.27,6362.06,6362.769,0.1803
1546390200000,6362.569,6364.87,6361.86,6364.87,0.0939
1546390500000,6365.169,6368.669,6362.76,6363.27,0.2802
1546390800000,6363.36,6364.659,6358.87,6360.059,0.4051
1546391100000,6360.06,6364.57,6358.659,6364.27,0.3331
1546391400000,6364.27,6369.57,6364.17,6366.36,0.4261
1546391700000,6366.57,6367.26,6364.27,6366.77,0.377
1546392000000,6366.77,6366.77,6362.36,6363.869,0.3761
1546392300000,6363.869,6364.86,6363.059,6364.77,0.2273
1546392600000,6365.27,6366.16,6362.57,6363.37,0.3232
1546392900000,6363.37,6364.07,6359.87,6361.06,0.3516
1546393200000,6361.06,6361.77,6357.259,6357.67,0.4499
1546393500000,6357.669,6357.669,6347.559,6350.77,0.8567
1546393800000,6350.77,6351.37,6345.069,6345.859,0.5506
1546394100000,6345.86,6345.86,6328.77,6330.569,0.8416
1546394400000,6330.669,6332.37,6318.869,6320.059,0.9898
1546394700000,6320.27,6328.66,6320.27,6328.27,0.7204
1546395000000,6328.369,6328.77,6310.37,6314.06,0.8463
1546395300000,6312.76,6319.169,6305.26,6310.86,0.8772
1546395600000,6310.859,6312.669,6307.86,6311.269,0.5969
1546395900000,6311.359,6311.36,6302.26,6308.769,0.64
1546396200000,6308.769,6308.769,6290.26,6294.07,0.9095
1546396500000,6294.07,6294.76,6277.869,6281.27,0.8984
1546396800000,6281.37,6289.36,6280.66,6287.57,0.7592
1546397100000,6287.67,6290.17,6279.76,6288.17,0.7629
1546397400000,6288.359,6295.17,6287.769,6293.87,0.6163
1546397700000,6294.06,6294.77,6289.27,6291.86,0.5967
1546398000000,6291.859,6293.369,6283.06,6284.759,0.5459
1546398300000,6284.759,6286.36,6279.76,6284.37,0.4574
1546398600000,6284.37,6291.269,6283.17,6287.26,0.5283
1546398900000,6287.37,6291.37,6284.559,6286.37,0.3866
1546399200000,6286.56,6289.37,6285.559,6286.27,0.3062
1546399500000,6286.66,6290.06,6283.57,6287.17,0.3903
1546399800000,6287.17,6289.66,6285.16,6287.769,0.2808
1546400100000,6287.87,6292.06,6287.86,6290.36,0.3069
1546400400000,6290.57,6293.07,6289.769,6291.56,0.3084
1546400700000,6291.56,6291.56,6283.57,6287.07,0.4521
1546401000000,6287.07,6291.06,6283.87,6291.06,0.3368
1546401300000,6291.06,6292.059,6286.26,6288.76,0.2881
1546401600000,6288.87,6290.57,6244.359,6260.269,0.677
1546401900000,6260.359,6260.67,6253.369,6258.07,0.7922
